FID,HUC10,spcode,SUM_Shape_
9615,2002000006,Q31M,0.072311382
9616,2002000006,Q31Q,0.036155691
9617,2002000006,Q32A,0.036155691
9618,2002000006,Q32Q,0.072311382
9619,2002000006,Q33K,0.072311382
9620,2002000006,Q35J,0.072311382
9621,2002000006,Q35V,0.072311382
9622,2002000006,Q36E,0.036155691
9623,2002000006,Q37F,0.036155691
9624,2002000006,Q39H,0.072311382
9625,2002000006,Q3AE,0.072311382
9626,2002000006,Q3DB,0.036155691
9627,2002000006,Q3GV,0.072311382
9628,2002000006,Q3GW,0.072311382
9629,2002000006,Q3H1,0.072311382
9630,2002000006,Q3HF,0.036155691
9631,2002000006,Q3HM,0.036155691
9632,2002000006,Q3NT,0.036155691
9633,2002000006,Q3NU,0.036155691
9634,2002000006,Q3NV,0.036155691
9635,2002000006,Q3NY,0.036155691
9636,2002000006,Q3NZ,0.036155691
9637,2002000006,Q3O0,0.036155691
9638,2002000006,Q3O1,0.036155691
9639,2002000006,Q3O2,0.036155691
9640,2002000006,Q3O4,0.036155691
9641,2002000006,S00M,0.036155691
9642,2002000006,S00N,0.072311382
9643,2002000006,S00P,0.072311382
9644,2002000006,S00R,0.072311382
9645,2002000006,S00W,0.072311382
9646,2002000006,S01I,0.036155691
9647,2002000006,S01K,0.036155691
9648,2002000006,S01L,0.036155691
9649,2002000007,A071,0.020971546
9650,2002000007,B00E,0.020971546
9651,2002000007,B00M,0.020971546
9652,2002000007,G09U,0.020971546
9653,2002000007,I0QW,0.020971546
9654,2002000007,I0R3,0.020971546
9655,2002000007,Q08M,0.020971546
9656,2002000007,Q0BB,0.020971546
9657,2002000007,Q0IO,0.020971546
9658,2002000007,Q1MF,0.041943093
9659,2002000007,Q1SM,0.020971546
9660,2002000007,Q1SO,0.041943093
9661,2002000007,Q1T3,0.041943093
9662,2002000007,Q1TK,0.041943093
9663,2002000007,Q1TQ,0.041943093
9664,2002000007,Q1TS,0.041943093
9665,2002000007,Q1U4,0.041943093
9666,2002000007,Q1UL,0.041943093
9667,2002000007,Q1UM,0.020971546
9668,2002000007,Q1UO,0.041943093
9669,2002000007,Q1V0,0.020971546
9670,2002000007,Q1V2,0.020971546
9671,2002000007,Q1V3,0.041943093
9672,2002000007,Q1WL,0.041943093
9673,2002000007,Q1WP,0.020971546
9674,2002000007,Q1WR,0.041943093
9675,2002000007,Q1WZ,0.041943093
9676,2002000007,Q1X1,0.041943093
9677,2002000007,Q1X7,0.020971546
9678,2002000007,Q1X8,0.041943093
9679,2002000007,Q1XE,0.041943093
9680,2002000007,Q1XK,0.041943093
9681,2002000007,Q1YU,0.083886186
9682,2002000007,Q1YZ,0.020971546
9683,2002000007,Q1Z3,0.041943093
9684,2002000007,Q1Z7,0.041943093
9685,2002000007,Q1ZI,0.041943093
9686,2002000007,Q1ZL,0.041943093
9687,2002000007,Q201,0.020971546
9688,2002000007,Q202,0.041943093
9689,2002000007,Q20M,0.041943093
9690,2002000007,Q214,0.041943093
9691,2002000007,Q21G,0.020971546
9692,2002000007,Q21Q,0.020971546
9693,2002000007,Q227,0.041943093
9694,2002000007,Q22A,0.041943093
9695,2002000007,Q23R,0.041943093
9696,2002000007,Q244,0.020971546
9697,2002000007,Q246,0.041943093
9698,2002000007,Q269,0.020971546
9699,2002000007,Q28I,0.041943093
9700,2002000007,Q2AI,0.020971546
9701,2002000007,Q2BT,0.041943093
9702,2002000007,Q2CS,0.041943093
9703,2002000007,Q2FT,0.020971546
9704,2002000007,Q2GE,0.041943093
9705,2002000007,Q2HX,0.020971546
9706,2002000007,Q2IM,0.041943093
9707,2002000007,Q2Q0,0.041943093
9708,2002000007,Q2S3,0.020971546
9709,2002000007,Q2ST,0.041943093
9710,2002000007,Q2SY,0.020971546
9711,2002000007,Q2VW,0.041943093
9712,2002000007,Q30Q,0.041943093
9713,2002000007,Q318,0.041943093
9714,2002000007,Q31M,0.041943093
9715,2002000007,Q31Q,0.020971546
9716,2002000007,Q32Q,0.041943093
9717,2002000007,Q33K,0.041943093
9718,2002000007,Q35J,0.041943093
9719,2002000007,Q35V,0.041943093
9720,2002000007,Q36E,0.020971546
9721,2002000007,Q37F,0.020971546
9722,2002000007,Q39H,0.041943093
9723,2002000007,Q3AE,0.041943093
9724,2002000007,Q3DB,0.020971546
9725,2002000007,Q3GV,0.041943093
9726,2002000007,Q3GW,0.041943093
9727,2002000007,Q3H1,0.041943093
9728,2002000007,Q3HF,0.020971546
9729,2002000007,Q3HM,0.020971546
9730,2002000007,Q3NT,0.020971546
9731,2002000007,Q3NU,0.020971546
9732,2002000007,Q3NV,0.020971546
9733,2002000007,Q3NY,0.020971546
9734,2002000007,Q3NZ,0.020971546
9735,2002000007,Q3O0,0.020971546
9736,2002000007,Q3O1,0.020971546
9737,2002000007,Q3O2,0.020971546
9738,2002000007,Q3O4,0.020971546
9739,2002000007,S00M,0.020971546
9740,2002000007,S00N,0.041943093
9741,2002000007,S00P,0.041943093
9742,2002000007,S00R,0.041943093
9743,2002000007,S00W,0.041943093
9744,2002000007,S01I,0.020971546
9745,2002000007,S01K,0.041943093
9746,2002000007,S01L,0.020971546
9747,2003000001,A071,0.010039413
9748,2003000001,I0AL,0.010039413
9749,2003000001,Q1WP,0.010039413
9750,2003000001,Q1XE,0.010039413
9751,2003000001,Q1ZI,0.010039413
9752,2003000001,Q23R,0.010039413
9753,2003000001,Q2IM,0.010039413
9754,2003000001,Q3GX,0.020078825
9755,2004000001,A071,0.013873482
9756,2004000001,G0AG,0.013873482
9757,2004000001,G0AH,0.013873482
9758,2004000001,Q0BB,0.013873482
9759,2004000001,Q1SJ,0.013873482
9760,2004000001,Q1TK,0.027746963
9761,2004000001,Q1TQ,0.013873482
9762,2004000001,Q1TS,0.013873482
9763,2004000001,Q1U4,0.013873482
9764,2004000001,Q1X1,0.013873482
9765,2004000001,Q1X7,0.013873482
9766,2004000001,Q1XE,0.013873482
9767,2004000001,Q1Z4,0.013873482
9768,2004000001,Q1ZI,0.013873482
9769,2004000001,Q20T,0.027746963
9770,2004000001,Q21O,0.013873482
9771,2004000001,Q21Q,0.013873482
9772,2004000001,Q229,0.013873482
9773,2004000001,Q22A,0.027746963
9774,2004000001,Q23R,0.013873482
9775,2004000001,Q23V,0.013873482
9776,2004000001,Q246,0.013873482
9777,2004000001,Q28I,0.013873482
9778,2004000001,Q2C4,0.013873482
9779,2004000001,Q2HX,0.013873482
9780,2004000001,Q2IM,0.013873482
9781,2004000001,Q2ST,0.013873482
9782,2004000001,Q2SU,0.013873482
9783,2004000001,Q30Q,0.013873482
9784,2004000001,Q318,0.013873482
9785,2004000001,Q321,0.013873482
9786,2004000001,Q33Y,0.013873482
9787,2004000001,Q35R,0.013873482
9788,2004000001,Q39H,0.013873482
9789,2004000001,Q3HU,0.013873482
9790,2004000001,Q3NX,0.013873482
9791,2004000001,Q3O0,0.013873482
9792,2004000001,S00M,0.013873482
9793,2004000001,S00P,0.013873482
9794,2004000001,S00R,0.013873482
9795,2004000001,S01L,0.013873482
9796,2004000002,A071,0.006674569
9797,2004000002,G0AG,0.006674569
9798,2004000002,G0AH,0.006674569
9799,2004000002,Q0BB,0.006674569
9800,2004000002,Q1SJ,0.006674569
9801,2004000002,Q1TK,0.013349137
9802,2004000002,Q1TQ,0.006674569
9803,2004000002,Q1U4,0.006674569
9804,2004000002,Q1X1,0.006674569
9805,2004000002,Q1X7,0.006674569
9806,2004000002,Q1XE,0.006674569
9807,2004000002,Q1Z4,0.006674569
9808,2004000002,Q1ZI,0.006674569
9809,2004000002,Q20T,0.013349137
9810,2004000002,Q21O,0.006674569
9811,2004000002,Q21Q,0.006674569
9812,2004000002,Q229,0.006674569
9813,2004000002,Q22A,0.013349137
9814,2004000002,Q23R,0.006674569
9815,2004000002,Q23V,0.006674569
9816,2004000002,Q28I,0.006674569
9817,2004000002,Q2C4,0.006674569
9818,2004000002,Q2HX,0.006674569
9819,2004000002,Q2IM,0.006674569
9820,2004000002,Q2ST,0.006674569
9821,2004000002,Q2SU,0.006674569
9822,2004000002,Q30Q,0.006674569
9823,2004000002,Q318,0.006674569
9824,2004000002,Q321,0.006674569
9825,2004000002,Q33Y,0.006674569
9826,2004000002,Q35R,0.006674569
9827,2004000002,Q39H,0.006674569
9828,2004000002,Q3HU,0.006674569
9829,2004000002,Q3NX,0.006674569
9830,2004000002,Q3O0,0.006674569
9831,2004000002,S00M,0.006674569
9832,2004000002,S00P,0.006674569
9833,2004000002,S00R,0.006674569
9834,2004000002,S01L,0.006674569
9835,2004000003,A071,0.004408818
9836,2004000003,G0AG,0.004408818
9837,2004000003,G0AH,0.004408818
9838,2004000003,Q1SJ,0.004408818
9839,2004000003,Q1TK,0.008817635
9840,2004000003,Q1TQ,0.004408818
9841,2004000003,Q1TS,0.004408818
9842,2004000003,Q1U4,0.004408818
9843,2004000003,Q1X1,0.004408818
9844,2004000003,Q1X7,0.004408818
9845,2004000003,Q1XE,0.004408818
9846,2004000003,Q1Z4,0.004408818
9847,2004000003,Q1ZI,0.004408818
9848,2004000003,Q20T,0.004408818
9849,2004000003,Q21O,0.004408818
9850,2004000003,Q21Q,0.004408818
9851,2004000003,Q229,0.004408818
9852,2004000003,Q22A,0.008817635
9853,2004000003,Q23R,0.004408818
9854,2004000003,Q23V,0.004408818
9855,2004000003,Q246,0.004408818
9856,2004000003,Q28I,0.004408818
9857,2004000003,Q2C4,0.004408818
9858,2004000003,Q2HX,0.004408818
9859,2004000003,Q2IM,0.004408818
9860,2004000003,Q2ST,0.004408818
9861,2004000003,Q2SU,0.004408818
9862,2004000003,Q30Q,0.004408818
9863,2004000003,Q318,0.004408818
9864,2004000003,Q321,0.004408818
9865,2004000003,Q33Y,0.004408818
9866,2004000003,Q35R,0.004408818
9867,2004000003,Q39H,0.004408818
9868,2004000003,Q3HU,0.004408818
9869,2004000003,Q3NX,0.004408818
9870,2004000003,Q3O0,0.004408818
9871,2004000003,S00M,0.004408818
9872,2004000003,S00P,0.004408818
9873,2004000003,S00R,0.004408818
9874,2004000003,S01L,0.004408818
9875,2004000004,A071,0.006796223
9876,2004000004,Q1SJ,0.006796223
9877,2004000004,Q1TK,0.006796223
9878,2004000004,Q1TQ,0.006796223
9879,2004000004,Q1U4,0.006796223
9880,2004000004,Q1X1,0.006796223
9881,2004000004,Q1XE,0.006796223
9882,2004000004,Q1ZI,0.006796223
9883,2004000004,Q21O,0.006796223
9884,2004000004,Q21Q,0.006796223
9885,2004000004,Q229,0.006796223
9886,2004000004,Q22A,0.006796223
9887,2004000004,Q23R,0.006796223
9888,2004000004,Q2C4,0.006796223
9889,2004000004,Q2HX,0.006796223
9890,2004000004,Q2IM,0.006796223
9891,2004000004,Q30Q,0.006796223
9892,2004000004,Q318,0.006796223
9893,2004000004,Q321,0.006796223
9894,2004000004,Q33Y,0.006796223
9895,2004000004,Q35R,0.006796223
9896,2004000004,Q39H,0.006796223
9897,2004000004,Q3HU,0.006796223
9898,2004000004,S00P,0.006796223
9899,2004000004,S00R,0.006796223
9900,2005000001,A071,0.014923004
9901,2005000001,Q11Y,0.014923004
9902,2005000001,Q1N2,0.014923004
9903,2005000001,Q1SO,0.014923004
9904,2005000001,Q1TN,0.029846008
9905,2005000001,Q1TQ,0.014923004
9906,2005000001,Q1TS,0.029846008
9907,2005000001,Q1TX,0.029846008
9908,2005000001,Q1V2,0.014923004
9909,2005000001,Q1X7,0.014923004
9910,2005000001,Q1XE,0.029846008
9911,2005000001,Q1XK,0.014923004
9912,2005000001,Q1XP,0.014923004
9913,2005000001,Q1Z3,0.014923004
9914,2005000001,Q1ZB,0.014923004
9915,2005000001,Q1ZI,0.014923004
9916,2005000001,Q202,0.029846008
9917,2005000001,Q20M,0.014923004
9918,2005000001,Q21N,0.014923004
9919,2005000001,Q21O,0.014923004
9920,2005000001,Q22B,0.029846008
9921,2005000001,Q246,0.014923004
9922,2005000001,Q2BC,0.029846008
9923,2005000001,Q2BT,0.029846008
9924,2005000001,Q2G8,0.014923004
9925,2005000001,Q2IM,0.029846008
9926,2005000001,Q2VY,0.014923004
9927,2005000001,Q30Q,0.029846008
9928,2005000001,Q317,0.014923004
9929,2005000001,Q31L,0.014923004
9930,2005000001,Q31P,0.014923004
9931,2005000001,Q31S,0.014923004
9932,2005000001,Q321,0.014923004
9933,2005000001,Q33F,0.029846008
9934,2005000001,Q33K,0.014923004
9935,2005000001,Q35K,0.014923004
9936,2005000001,Q35R,0.014923004
9937,2005000001,Q38V,0.014923004
9938,2005000001,Q39H,0.014923004
9939,2005000001,Q39K,0.014923004
9940,2005000001,Q3AE,0.014923004
9941,2005000001,S00M,0.014923004
9942,2005000001,S00P,0.014923004
9943,2005000001,S00R,0.014923004
9944,2005000001,S00U,0.014923004
9945,2005000001,S00W,0.014923004
9946,2005000001,S01I,0.014923004
9947,2005000002,A071,0.011978873
9948,2005000002,B00E,0.011978873
9949,2005000002,B00M,0.011978873
9950,2005000002,I0QW,0.011978873
9951,2005000002,I0RE,0.011978873
9952,2005000002,Q0IV,0.011978873
9953,2005000002,Q11Y,0.023957746
9954,2005000002,Q1N2,0.023957746
9955,2005000002,Q1SO,0.023957746
9956,2005000002,Q1TN,0.023957746
9957,2005000002,Q1TQ,0.011978873
9958,2005000002,Q1TS,0.023957746
9959,2005000002,Q1TX,0.023957746
9960,2005000002,Q1V2,0.023957746
9961,2005000002,Q1WP,0.011978873
9962,2005000002,Q1X1,0.011978873
9963,2005000002,Q1X7,0.023957746
9964,2005000002,Q1XE,0.023957746
9965,2005000002,Q1XK,0.023957746
9966,2005000002,Q1Z3,0.023957746
9967,2005000002,Q1Z4,0.011978873
9968,2005000002,Q1ZB,0.023957746
9969,2005000002,Q1ZI,0.023957746
9970,2005000002,Q202,0.023957746
9971,2005000002,Q20M,0.023957746
9972,2005000002,Q21N,0.023957746
9973,2005000002,Q21O,0.023957746
9974,2005000002,Q22B,0.023957746
9975,2005000002,Q23R,0.011978873
9976,2005000002,Q246,0.023957746
9977,2005000002,Q2BC,0.023957746
9978,2005000002,Q2BT,0.023957746
9979,2005000002,Q2G8,0.011978873
9980,2005000002,Q2GE,0.011978873
9981,2005000002,Q2HX,0.011978873
9982,2005000002,Q2IM,0.023957746
9983,2005000002,Q2SY,0.011978873
9984,2005000002,Q2VY,0.023957746
9985,2005000002,Q30Q,0.023957746
9986,2005000002,Q317,0.023957746
9987,2005000002,Q31L,0.023957746
9988,2005000002,Q31P,0.023957746
9989,2005000002,Q31S,0.023957746
9990,2005000002,Q31T,0.011978873
9991,2005000002,Q33F,0.011978873
9992,2005000002,Q33K,0.023957746
9993,2005000002,Q35K,0.023957746
9994,2005000002,Q35R,0.023957746
9995,2005000002,Q38V,0.011978873
9996,2005000002,Q39H,0.023957746
9997,2005000002,Q39K,0.023957746
9998,2005000002,Q3AE,0.023957746
9999,2005000002,Q3H5,0.011978873
10000,2005000002,Q3NX,0.011978873
10001,2005000002,Q3O0,0.011978873
10002,2005000002,Q3O1,0.011978873
10003,2005000002,Q3O3,0.011978873
10004,2005000002,Q3O5,0.011978873
10005,2005000002,S00M,0.023957746
10006,2005000002,S00P,0.023957746
10007,2005000002,S00R,0.023957746
10008,2005000002,S00U,0.011978873
10009,2005000002,S00W,0.023957746
10010,2005000002,S01I,0.011978873
10011,2005000002,S01L,0.011978873
10012,2005000003,A071,0.01664873
10013,2005000003,B00E,0.01664873
10014,2005000003,B00M,0.01664873
10015,2005000003,I0AL,0.01664873
10016,2005000003,I0QW,0.01664873
10017,2005000003,I0RE,0.01664873
10018,2005000003,Q0IV,0.01664873
10019,2005000003,Q0ZF,0.01664873
10020,2005000003,Q11Y,0.03329746
10021,2005000003,Q1N2,0.03329746
10022,2005000003,Q1SO,0.03329746
10023,2005000003,Q1TN,0.03329746
10024,2005000003,Q1TQ,0.01664873
10025,2005000003,Q1TS,0.03329746
10026,2005000003,Q1TX,0.03329746
10027,2005000003,Q1V2,0.03329746
10028,2005000003,Q1WP,0.01664873
10029,2005000003,Q1X1,0.01664873
10030,2005000003,Q1X7,0.03329746
10031,2005000003,Q1XE,0.03329746
10032,2005000003,Q1XK,0.03329746
10033,2005000003,Q1XP,0.01664873
10034,2005000003,Q1Z3,0.03329746
10035,2005000003,Q1Z4,0.01664873
10036,2005000003,Q1ZB,0.03329746
10037,2005000003,Q1ZI,0.03329746
10038,2005000003,Q202,0.03329746
10039,2005000003,Q20M,0.03329746
10040,2005000003,Q21N,0.03329746
10041,2005000003,Q21O,0.03329746
10042,2005000003,Q22B,0.03329746
10043,2005000003,Q23R,0.01664873
10044,2005000003,Q246,0.03329746
10045,2005000003,Q2BC,0.03329746
10046,2005000003,Q2BT,0.03329746
10047,2005000003,Q2G8,0.01664873
10048,2005000003,Q2GE,0.01664873
10049,2005000003,Q2HX,0.01664873
10050,2005000003,Q2IM,0.03329746
10051,2005000003,Q2SY,0.01664873
10052,2005000003,Q2VY,0.03329746
10053,2005000003,Q30Q,0.03329746
10054,2005000003,Q317,0.03329746
10055,2005000003,Q31L,0.03329746
10056,2005000003,Q31P,0.03329746
10057,2005000003,Q31S,0.03329746
10058,2005000003,Q31T,0.01664873
10059,2005000003,Q321,0.01664873
10060,2005000003,Q33F,0.03329746
10061,2005000003,Q33K,0.03329746
10062,2005000003,Q35K,0.03329746
10063,2005000003,Q35R,0.03329746
10064,2005000003,Q38V,0.01664873
10065,2005000003,Q39H,0.03329746
10066,2005000003,Q39K,0.03329746
10067,2005000003,Q3AE,0.03329746
10068,2005000003,Q3H5,0.01664873
10069,2005000003,Q3NX,0.01664873
10070,2005000003,Q3O0,0.01664873
10071,2005000003,Q3O1,0.01664873
10072,2005000003,Q3O3,0.01664873
10073,2005000003,Q3O5,0.01664873
10074,2005000003,S00M,0.03329746
10075,2005000003,S00P,0.03329746
10076,2005000003,S00R,0.03329746
10077,2005000003,S00U,0.01664873
10078,2005000003,S00W,0.03329746
10079,2005000003,S01I,0.01664873
10080,2005000003,S01L,0.01664873
10081,2005000004,A071,0.015161353
10082,2005000004,B00E,0.015161353
10083,2005000004,B00M,0.015161353
10084,2005000004,I0AL,0.015161353
10085,2005000004,Q0IV,0.015161353
10086,2005000004,Q11Y,0.030322707
10087,2005000004,Q1N2,0.030322707
10088,2005000004,Q1SO,0.030322707
10089,2005000004,Q1TN,0.030322707
10090,2005000004,Q1TQ,0.015161353
10091,2005000004,Q1TS,0.030322707
10092,2005000004,Q1TX,0.030322707
10093,2005000004,Q1V2,0.015161353
10094,2005000004,Q1WP,0.015161353
10095,2005000004,Q1X1,0.015161353
10096,2005000004,Q1X7,0.015161353
10097,2005000004,Q1XE,0.030322707
10098,2005000004,Q1XK,0.030322707
10099,2005000004,Q1Z3,0.030322707
10100,2005000004,Q1Z4,0.015161353
10101,2005000004,Q1ZB,0.030322707
10102,2005000004,Q1ZI,0.030322707
10103,2005000004,Q202,0.030322707
10104,2005000004,Q20M,0.030322707
10105,2005000004,Q21N,0.030322707
10106,2005000004,Q21O,0.030322707
10107,2005000004,Q22B,0.030322707
10108,2005000004,Q23R,0.015161353
10109,2005000004,Q246,0.030322707
10110,2005000004,Q2BC,0.030322707
10111,2005000004,Q2BT,0.030322707
10112,2005000004,Q2G8,0.015161353
10113,2005000004,Q2HX,0.015161353
10114,2005000004,Q2IM,0.030322707
10115,2005000004,Q2SY,0.015161353
10116,2005000004,Q2VY,0.030322707
10117,2005000004,Q30Q,0.030322707
10118,2005000004,Q317,0.030322707
10119,2005000004,Q31L,0.030322707
10120,2005000004,Q31P,0.030322707
10121,2005000004,Q31S,0.030322707
10122,2005000004,Q31T,0.015161353
10123,2005000004,Q33F,0.015161353
10124,2005000004,Q33K,0.030322707
10125,2005000004,Q35K,0.015161353
10126,2005000004,Q35R,0.030322707
10127,2005000004,Q38V,0.015161353
10128,2005000004,Q39H,0.030322707
10129,2005000004,Q39K,0.030322707
10130,2005000004,Q3AE,0.030322707
10131,2005000004,Q3O0,0.015161353
10132,2005000004,Q3O1,0.015161353
10133,2005000004,Q3O5,0.015161353
10134,2005000004,S00M,0.015161353
10135,2005000004,S00P,0.030322707
10136,2005000004,S00R,0.030322707
10137,2005000004,S00U,0.015161353
10138,2005000004,S00W,0.015161353
10139,2005000004,S01I,0.015161353
10140,2005000004,S01L,0.015161353
10141,2006000001,A071,0.035356913
10142,2006000001,B0AL,0.035356913
10143,2006000001,I05U,0.035356913
10144,2006000001,I05V,0.035356913
10145,2006000001,I062,0.035356913
10146,2006000001,I0QW,0.035356913
10147,2006000001,I0R4,0.035356913
10148,2006000001,I0R5,0.035356913
10149,2006000001,Q0IN,0.035356913
10150,2006000001,Q0IP,0.035356913
10151,2006000001,Q0JV,0.035356913
10152,2006000001,Q0KJ,0.035356913
10153,2006000001,Q0LK,0.035356913
10154,2006000001,Q0PH,0.035356913
10155,2006000001,Q0UD,0.035356913
10156,2006000001,Q108,0.035356913
10157,2006000001,Q109,0.035356913
10158,2006000001,Q12Y,0.035356913
10159,2006000001,Q14Y,0.035356913
10160,2006000001,Q17M,0.035356913
10161,2006000001,Q1H1,0.035356913
10162,2006000001,Q1H5,0.035356913
10163,2006000001,Q1KE,0.035356913
10164,2006000001,Q1LP,0.035356913
10165,2006000001,Q1LR,0.035356913
10166,2006000001,Q1MF,0.035356913
10167,2006000001,Q1MV,0.035356913
10168,2006000001,Q1MW,0.035356913
10169,2006000001,Q1SL,0.035356913
10170,2006000001,Q1SO,0.035356913
10171,2006000001,Q1SQ,0.035356913
10172,2006000001,Q1SR,0.035356913
10173,2006000001,Q1TQ,0.035356913
10174,2006000001,Q1U4,0.035356913
10175,2006000001,Q1U7,0.035356913
10176,2006000001,Q1U8,0.035356913
10177,2006000001,Q1UE,0.035356913
10178,2006000001,Q1UO,0.035356913
10179,2006000001,Q1V1,0.035356913
10180,2006000001,Q1V2,0.035356913
10181,2006000001,Q1V5,0.035356913
10182,2006000001,Q1V6,0.035356913
10183,2006000001,Q1V8,0.035356913
10184,2006000001,Q1V9,0.035356913
10185,2006000001,Q1VB,0.035356913
10186,2006000001,Q1WQ,0.035356913
10187,2006000001,Q1WR,0.035356913
10188,2006000001,Q1WZ,0.035356913
10189,2006000001,Q1X0,0.035356913
10190,2006000001,Q1X2,0.035356913
10191,2006000001,Q1X7,0.035356913
10192,2006000001,Q1X8,0.035356913
10193,2006000001,Q1XE,0.035356913
10194,2006000001,Q1XK,0.035356913
10195,2006000001,Q1YC,0.035356913
10196,2006000001,Q1YK,0.035356913
10197,2006000001,Q1YL,0.035356913
10198,2006000001,Q1YV,0.035356913
10199,2006000001,Q1Z0,0.035356913
10200,2006000001,Q1Z2,0.035356913
10201,2006000001,Q1Z8,0.035356913
10202,2006000001,Q1ZH,0.035356913
10203,2006000001,Q1ZL,0.035356913
10204,2006000001,Q202,0.035356913
10205,2006000001,Q20M,0.035356913
10206,2006000001,Q21F,0.035356913
10207,2006000001,Q21O,0.035356913
10208,2006000001,Q21S,0.035356913
10209,2006000001,Q220,0.035356913
10210,2006000001,Q228,0.035356913
10211,2006000001,Q229,0.035356913
10212,2006000001,Q22F,0.035356913
10213,2006000001,Q22R,0.035356913
10214,2006000001,Q23M,0.035356913
10215,2006000001,Q23R,0.035356913
10216,2006000001,Q23S,0.035356913
10217,2006000001,Q23W,0.035356913
10218,2006000001,Q24I,0.035356913
10219,2006000001,Q284,0.035356913
10220,2006000001,Q28D,0.035356913
10221,2006000001,Q2C2,0.035356913
10222,2006000001,Q2D0,0.035356913
10223,2006000001,Q2D2,0.035356913
10224,2006000001,Q2DG,0.035356913
10225,2006000001,Q2DJ,0.035356913
10226,2006000001,Q2FT,0.035356913
10227,2006000001,Q2GE,0.035356913
10228,2006000001,Q2GJ,0.035356913
10229,2006000001,Q2IM,0.035356913
10230,2006000001,Q2Q0,0.035356913
10231,2006000001,Q2SR,0.035356913
10232,2006000001,Q2T8,0.035356913
10233,2006000001,Q30Q,0.035356913
10234,2006000001,Q30T,0.035356913
10235,2006000001,Q31W,0.035356913
10236,2006000001,Q321,0.035356913
10237,2006000001,Q32B,0.035356913
10238,2006000001,Q32D,0.035356913
10239,2006000001,Q33F,0.035356913
10240,2006000001,Q33K,0.035356913
10241,2006000001,Q34P,0.035356913
10242,2006000001,Q36D,0.035356913
10243,2006000001,Q37U,0.035356913
10244,2006000001,Q37V,0.035356913
10245,2006000001,Q38R,0.035356913
10246,2006000001,Q38V,0.035356913
10247,2006000001,Q39A,0.035356913
10248,2006000001,Q39H,0.035356913
10249,2006000001,Q3A0,0.035356913
10250,2006000001,Q3GJ,0.035356913
10251,2006000001,Q3GN,0.035356913
10252,2006000001,Q3GO,0.035356913
10253,2006000001,Q3GP,0.035356913
10254,2006000001,Q3GQ,0.035356913
10255,2006000001,Q3GR,0.035356913
10256,2006000001,Q3GS,0.035356913
10257,2006000001,Q3H6,0.035356913
10258,2006000001,Q3H9,0.035356913
10259,2006000001,Q3HE,0.035356913
10260,2006000001,S00M,0.035356913
10261,2006000001,S00P,0.035356913
10262,2006000001,S00Q,0.035356913
10263,2006000001,S00R,0.035356913
10264,2006000001,S00U,0.035356913
10265,2006000001,S00W,0.035356913
10266,2006000001,S01I,0.035356913
10267,2006000001,S01L,0.035356913
10268,2006000001,S01T,0.035356913
10269,2006000001,S028,0.035356913
10270,2006000002,A071,0.027620155
10271,2006000002,B0AL,0.027620155
10272,2006000002,I05U,0.027620155
10273,2006000002,I05V,0.027620155
10274,2006000002,I062,0.027620155
10275,2006000002,Q0IN,0.027620155
10276,2006000002,Q0IP,0.027620155
10277,2006000002,Q0JV,0.027620155
10278,2006000002,Q0KJ,0.027620155
10279,2006000002,Q0LK,0.027620155
10280,2006000002,Q0PH,0.027620155
10281,2006000002,Q0UD,0.027620155
10282,2006000002,Q108,0.027620155
10283,2006000002,Q109,0.027620155
10284,2006000002,Q12Y,0.027620155
10285,2006000002,Q14Y,0.027620155
10286,2006000002,Q17M,0.027620155
10287,2006000002,Q1H1,0.027620155
10288,2006000002,Q1H5,0.027620155
10289,2006000002,Q1KE,0.027620155
10290,2006000002,Q1LP,0.027620155
10291,2006000002,Q1LR,0.027620155
10292,2006000002,Q1MF,0.027620155
10293,2006000002,Q1MV,0.027620155
10294,2006000002,Q1MW,0.027620155
10295,2006000002,Q1SL,0.027620155
10296,2006000002,Q1SO,0.027620155
10297,2006000002,Q1SQ,0.027620155
10298,2006000002,Q1SR,0.027620155
10299,2006000002,Q1TQ,0.027620155
10300,2006000002,Q1U4,0.027620155
10301,2006000002,Q1U7,0.027620155
10302,2006000002,Q1U8,0.027620155
10303,2006000002,Q1UO,0.027620155
10304,2006000002,Q1V1,0.027620155
10305,2006000002,Q1V2,0.027620155
10306,2006000002,Q1V5,0.027620155
10307,2006000002,Q1V6,0.027620155
10308,2006000002,Q1V8,0.027620155
10309,2006000002,Q1V9,0.027620155
10310,2006000002,Q1VB,0.027620155
10311,2006000002,Q1WQ,0.027620155
10312,2006000002,Q1WR,0.027620155
10313,2006000002,Q1WZ,0.027620155
10314,2006000002,Q1X0,0.027620155
10315,2006000002,Q1X2,0.027620155
10316,2006000002,Q1X7,0.027620155
10317,2006000002,Q1X8,0.027620155
10318,2006000002,Q1XE,0.027620155
10319,2006000002,Q1XK,0.027620155
10320,2006000002,Q1YC,0.027620155
10321,2006000002,Q1YK,0.027620155
10322,2006000002,Q1YL,0.027620155
10323,2006000002,Q1YV,0.027620155
10324,2006000002,Q1Z0,0.027620155
10325,2006000002,Q1Z2,0.027620155
10326,2006000002,Q1Z8,0.027620155
10327,2006000002,Q1ZH,0.027620155
10328,2006000002,Q1ZL,0.027620155
10329,2006000002,Q202,0.027620155
10330,2006000002,Q20M,0.027620155
10331,2006000002,Q21F,0.027620155
10332,2006000002,Q21O,0.027620155
